fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_home_winner,teams_away_id,teams_away_name,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,halftime_goals_total,fulltime_goals_total,match_result,halftime_match_result,fulltime_match_result
214628,2019-12-22 15:00:00+00:00,1577026800,141,Segunda Division,Spain,2019,Regular Season - 21,726,Huesca,True,732,Zaragoza,False,2,1,1,1,2,3,1,1:1,2:1
214629,2019-12-21 17:00:00+00:00,1576947600,141,Segunda Division,Spain,2019,Regular Season - 21,534,Las Palmas,,728,Rayo Vallecano,,1,1,1,1,2,2,0,1:1,1:1
214630,2019-12-21 15:00:00+00:00,1576940400,141,Segunda Division,Spain,2019,Regular Season - 21,535,Malaga,,716,Lugo,,1,1,1,0,1,2,0,1:0,1:1
214631,2019-12-21 19:00:00+00:00,1576954800,141,Segunda Division,Spain,2019,Regular Season - 21,4665,Racing Santander,,718,Oviedo,,1,1,1,1,2,2,0,1:1,1:1
214632,2019-12-21 17:00:00+00:00,1576947600,141,Segunda Division,Spain,2019,Regular Season - 21,731,Sporting Gijon,False,860,Extremadura,True,0,1,0,0,0,1,2,0:0,0:1
214633,2020-01-04 19:00:00+00:00,1578164400,141,Segunda Division,Spain,2019,Regular Season - 22,797,Elche,,726,Huesca,,1,1,0,0,0,2,0,0:0,1:1
214634,2020-01-03 18:00:00+00:00,1578074400,141,Segunda Division,Spain,2019,Regular Season - 22,860,Extremadura,,711,Alcorcon,,0,0,0,0,0,0,0,0:0,0:0
214635,2020-01-04 12:00:00+00:00,1578139200,141,Segunda Division,Spain,2019,Regular Season - 22,4906,Fuenlabrada,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
214636,2020-01-04 17:00:00+00:00,1578157200,141,Segunda Division,Spain,2019,Regular Season - 22,716,Lugo,False,723,Almeria,True,0,4,0,2,2,4,2,0:2,0:4
214637,2020-01-04 19:00:00+00:00,1578164400,141,Segunda Division,Spain,2019,Regular Season - 22,799,Mirandes,,4665,Racing Santander,,0,0,0,0,0,0,0,0:0,0:0
214638,2020-01-05 11:00:00+00:00,1578222000,141,Segunda Division,Spain,2019,Regular Season - 22,717,Numancia,False,544,Deportivo La Coruna,True,0,1,0,0,0,1,2,0:0,0:1
214639,2020-01-04 15:00:00+00:00,1578150000,141,Segunda Division,Spain,2019,Regular Season - 22,4907,Ponferradina,,724,Cadiz,,0,0,0,0,0,0,0,0:0,0:0
214640,2020-01-05 20:00:00+00:00,1578254400,141,Segunda Division,Spain,2019,Regular Season - 22,718,Oviedo,,535,Malaga,,1,1,1,0,1,2,0,1:0,1:1
214641,2020-01-05 15:00:00+00:00,1578236400,141,Segunda Division,Spain,2019,Regular Season - 22,728,Rayo Vallecano,True,547,Girona,False,1,0,1,0,1,1,1,1:0,1:0
214642,2020-01-04 17:00:00+00:00,1578157200,141,Segunda Division,Spain,2019,Regular Season - 22,719,Tenerife,True,722,Albacete,False,4,2,2,0,2,6,1,2:0,4:2
214643,2020-01-07 20:00:00+00:00,1578427200,141,Segunda Division,Spain,2019,Regular Season - 22,732,Zaragoza,True,731,Sporting Gijon,False,2,0,1,0,1,2,1,1:0,2:0
214644,2020-01-14 18:00:00+00:00,1579024800,141,Segunda Division,Spain,2019,Regular Season - 23,722,Albacete,,4906,Fuenlabrada,,1,1,1,0,1,2,0,1:0,1:1
214645,2020-01-15 18:00:00+00:00,1579111200,141,Segunda Division,Spain,2019,Regular Season - 23,711,Alcorcon,,717,Numancia,,2,2,0,0,0,4,0,0:0,2:2
214646,2020-01-16 20:00:00+00:00,1579204800,141,Segunda Division,Spain,2019,Regular Season - 23,723,Almeria,True,718,Oviedo,False,2,0,0,0,0,2,1,0:0,2:0
214647,2020-01-15 20:00:00+00:00,1579118400,141,Segunda Division,Spain,2019,Regular Season - 23,724,Cadiz,,799,Mirandes,,3,3,1,1,2,6,0,1:1,3:3
214648,2020-01-16 18:00:00+00:00,1579197600,141,Segunda Division,Spain,2019,Regular Season - 23,544,Deportivo La Coruna,True,4665,Racing Santander,False,2,1,1,1,2,3,1,1:1,2:1
214649,2020-01-16 19:00:00+00:00,1579201200,141,Segunda Division,Spain,2019,Regular Season - 23,547,Girona,True,860,Extremadura,False,3,1,2,0,2,4,1,2:0,3:1
214650,2020-01-15 18:00:00+00:00,1579111200,141,Segunda Division,Spain,2019,Regular Season - 23,726,Huesca,True,719,Tenerife,False,2,1,2,1,3,3,1,2:1,2:1
214651,2020-01-14 20:30:00+00:00,1579033800,141,Segunda Division,Spain,2019,Regular Season - 23,534,Las Palmas,False,732,Zaragoza,True,0,1,0,0,0,1,2,0:0,0:1
214652,2020-01-14 19:00:00+00:00,1579028400,141,Segunda Division,Spain,2019,Regular Season - 23,535,Malaga,True,4907,Ponferradina,False,1,0,1,0,1,1,1,1:0,1:0
214653,2020-01-15 19:00:00+00:00,1579114800,141,Segunda Division,Spain,2019,Regular Season - 23,728,Rayo Vallecano,True,716,Lugo,False,1,0,1,0,1,1,1,1:0,1:0
214654,2020-01-14 18:00:00+00:00,1579024800,141,Segunda Division,Spain,2019,Regular Season - 23,731,Sporting Gijon,True,797,Elche,False,1,0,0,0,0,1,1,0:0,1:0
214655,2020-01-19 15:00:00+00:00,1579446000,141,Segunda Division,Spain,2019,Regular Season - 24,544,Deportivo La Coruna,True,724,Cadiz,False,1,0,0,0,0,1,1,0:0,1:0
214656,2020-01-19 11:00:00+00:00,1579431600,141,Segunda Division,Spain,2019,Regular Season - 24,797,Elche,,711,Alcorcon,,1,1,1,0,1,2,0,1:0,1:1
214657,2020-01-19 19:30:00+00:00,1579462200,141,Segunda Division,Spain,2019,Regular Season - 24,860,Extremadura,False,723,Almeria,True,1,2,1,1,2,3,2,1:1,1:2
214658,2020-01-17 20:00:00+00:00,1579291200,141,Segunda Division,Spain,2019,Regular Season - 24,4906,Fuenlabrada,,535,Malaga,,0,0,0,0,0,0,0,0:0,0:0
214659,2020-01-18 17:15:00+00:00,1579367700,141,Segunda Division,Spain,2019,Regular Season - 24,716,Lugo,True,722,Albacete,False,1,0,0,0,0,1,1,0:0,1:0
214660,2020-02-19 20:00:00+00:00,1582142400,141,Segunda Division,Spain,2019,Regular Season - 24,799,Mirandes,,732,Zaragoza,,1,1,0,1,1,2,0,0:1,1:1
214661,2020-01-18 15:00:00+00:00,1579359600,141,Segunda Division,Spain,2019,Regular Season - 24,717,Numancia,True,731,Sporting Gijon,False,2,0,1,0,1,2,1,1:0,2:0
214662,2020-01-18 17:15:00+00:00,1579367700,141,Segunda Division,Spain,2019,Regular Season - 24,4907,Ponferradina,,728,Rayo Vallecano,,1,1,0,0,0,2,0,0:0,1:1
214663,2020-01-19 17:15:00+00:00,1579454100,141,Segunda Division,Spain,2019,Regular Season - 24,718,Oviedo,,726,Huesca,,1,1,0,0,0,2,0,0:0,1:1
214664,2020-01-19 17:15:00+00:00,1579454100,141,Segunda Division,Spain,2019,Regular Season - 24,4665,Racing Santander,,534,Las Palmas,,1,1,0,0,0,2,0,0:0,1:1
214665,2020-01-19 19:30:00+00:00,1579462200,141,Segunda Division,Spain,2019,Regular Season - 24,719,Tenerife,True,547,Girona,False,1,0,1,0,1,1,1,1:0,1:0
214666,2020-01-26 15:00:00+00:00,1580050800,141,Segunda Division,Spain,2019,Regular Season - 25,722,Albacete,False,544,Deportivo La Coruna,True,0,1,0,1,1,1,2,0:1,0:1
214667,2020-01-26 17:15:00+00:00,1580058900,141,Segunda Division,Spain,2019,Regular Season - 25,711,Alcorcon,True,4907,Ponferradina,False,3,1,2,0,2,4,1,2:0,3:1
214668,2020-01-26 15:00:00+00:00,1580050800,141,Segunda Division,Spain,2019,Regular Season - 25,723,Almeria,False,797,Elche,True,0,2,0,0,0,2,2,0:0,0:2
214669,2020-01-24 20:00:00+00:00,1579896000,141,Segunda Division,Spain,2019,Regular Season - 25,724,Cadiz,True,4665,Racing Santander,False,1,0,0,0,0,1,1,0:0,1:0
214670,2020-01-26 19:30:00+00:00,1580067000,141,Segunda Division,Spain,2019,Regular Season - 25,547,Girona,,718,Oviedo,,1,1,0,0,0,2,0,0:0,1:1
214671,2020-01-25 15:00:00+00:00,1579964400,141,Segunda Division,Spain,2019,Regular Season - 25,726,Huesca,True,716,Lugo,False,2,1,0,1,1,3,1,0:1,2:1
214672,2020-01-25 17:15:00+00:00,1579972500,141,Segunda Division,Spain,2019,Regular Season - 25,534,Las Palmas,,719,Tenerife,,0,0,0,0,0,0,0,0:0,0:0
214673,2020-01-26 11:00:00+00:00,1580036400,141,Segunda Division,Spain,2019,Regular Season - 25,535,Malaga,,799,Mirandes,,2,2,1,0,1,4,0,1:0,2:2
214674,2020-01-26 17:15:00+00:00,1580058900,141,Segunda Division,Spain,2019,Regular Season - 25,728,Rayo Vallecano,,860,Extremadura,,1,1,0,0,0,2,0,0:0,1:1
214675,2020-01-25 15:00:00+00:00,1579964400,141,Segunda Division,Spain,2019,Regular Season - 25,731,Sporting Gijon,True,4906,Fuenlabrada,False,1,0,1,0,1,1,1,1:0,1:0
214676,2020-01-25 20:00:00+00:00,1579982400,141,Segunda Division,Spain,2019,Regular Season - 25,732,Zaragoza,True,717,Numancia,False,1,0,0,0,0,1,1,0:0,1:0
214677,2020-02-02 15:00:00+00:00,1580655600,141,Segunda Division,Spain,2019,Regular Season - 26,724,Cadiz,,732,Zaragoza,,1,1,0,0,0,2,0,0:0,1:1
214678,2020-02-01 17:15:00+00:00,1580577300,141,Segunda Division,Spain,2019,Regular Season - 26,544,Deportivo La Coruna,True,534,Las Palmas,False,2,1,1,0,1,3,1,1:0,2:1
214679,2020-02-01 20:00:00+00:00,1580587200,141,Segunda Division,Spain,2019,Regular Season - 26,797,Elche,True,535,Malaga,False,2,0,1,0,1,2,1,1:0,2:0
214680,2020-02-01 15:00:00+00:00,1580569200,141,Segunda Division,Spain,2019,Regular Season - 26,860,Extremadura,True,716,Lugo,False,1,0,1,0,1,1,1,1:0,1:0
214681,2020-02-02 11:00:00+00:00,1580641200,141,Segunda Division,Spain,2019,Regular Season - 26,4906,Fuenlabrada,False,547,Girona,True,0,1,0,1,1,1,2,0:1,0:1
214682,2020-02-02 17:15:00+00:00,1580663700,141,Segunda Division,Spain,2019,Regular Season - 26,799,Mirandes,,728,Rayo Vallecano,,0,0,0,0,0,0,0,0:0,0:0
214683,2020-02-02 17:15:00+00:00,1580663700,141,Segunda Division,Spain,2019,Regular Season - 26,717,Numancia,,723,Almeria,,1,1,0,0,0,2,0,0:0,1:1
214684,2020-02-01 17:15:00+00:00,1580577300,141,Segunda Division,Spain,2019,Regular Season - 26,4907,Ponferradina,True,726,Huesca,False,3,1,2,0,2,4,1,2:0,3:1
214685,2020-02-02 19:30:00+00:00,1580671800,141,Segunda Division,Spain,2019,Regular Season - 26,718,Oviedo,True,722,Albacete,False,3,1,1,1,2,4,1,1:1,3:1
214686,2020-02-02 19:30:00+00:00,1580671800,141,Segunda Division,Spain,2019,Regular Season - 26,4665,Racing Santander,,711,Alcorcon,,1,1,0,1,1,2,0,0:1,1:1
214687,2020-01-31 20:00:00+00:00,1580500800,141,Segunda Division,Spain,2019,Regular Season - 26,719,Tenerife,True,731,Sporting Gijon,False,2,1,2,0,2,3,1,2:0,2:1
214688,2020-02-09 11:00:00+00:00,1581246000,141,Segunda Division,Spain,2019,Regular Season - 27,722,Albacete,,4907,Ponferradina,,1,1,0,1,1,2,0,0:1,1:1
214689,2020-02-09 11:00:00+00:00,1581246000,141,Segunda Division,Spain,2019,Regular Season - 27,711,Alcorcon,False,544,Deportivo La Coruna,True,0,1,0,0,0,1,2,0:0,0:1
214690,2020-02-07 20:00:00+00:00,1581105600,141,Segunda Division,Spain,2019,Regular Season - 27,723,Almeria,False,4665,Racing Santander,True,0,1,0,1,1,1,2,0:1,0:1
214691,2020-02-08 15:00:00+00:00,1581174000,141,Segunda Division,Spain,2019,Regular Season - 27,860,Extremadura,False,719,Tenerife,True,2,4,0,2,2,6,2,0:2,2:4
214692,2020-02-08 15:00:00+00:00,1581174000,141,Segunda Division,Spain,2019,Regular Season - 27,547,Girona,True,726,Huesca,False,1,0,0,0,0,1,1,0:0,1:0
214693,2020-02-08 17:15:00+00:00,1581182100,141,Segunda Division,Spain,2019,Regular Season - 27,534,Las Palmas,False,724,Cadiz,True,1,2,0,1,1,3,2,0:1,1:2
214694,2020-02-09 17:15:00+00:00,1581268500,141,Segunda Division,Spain,2019,Regular Season - 27,716,Lugo,,797,Elche,,2,2,1,0,1,4,0,1:0,2:2
214695,2020-02-09 19:30:00+00:00,1581276600,141,Segunda Division,Spain,2019,Regular Season - 27,535,Malaga,True,717,Numancia,False,2,1,0,1,1,3,1,0:1,2:1
214696,2020-02-09 17:15:00+00:00,1581268500,141,Segunda Division,Spain,2019,Regular Season - 27,728,Rayo Vallecano,,718,Oviedo,,1,1,0,1,1,2,0,0:1,1:1
214697,2020-02-09 15:00:00+00:00,1581260400,141,Segunda Division,Spain,2019,Regular Season - 27,731,Sporting Gijon,,799,Mirandes,,2,2,1,1,2,4,0,1:1,2:2
214698,2020-02-08 20:00:00+00:00,1581192000,141,Segunda Division,Spain,2019,Regular Season - 27,732,Zaragoza,,4906,Fuenlabrada,,0,0,0,0,0,0,0,0:0,0:0
214699,2020-02-16 15:00:00+00:00,1581865200,141,Segunda Division,Spain,2019,Regular Season - 28,724,Cadiz,False,535,Malaga,True,0,1,0,0,0,1,2,0:0,0:1
214700,2020-02-14 20:00:00+00:00,1581710400,141,Segunda Division,Spain,2019,Regular Season - 28,544,Deportivo La Coruna,,547,Girona,,2,2,1,0,1,4,0,1:0,2:2
214701,2020-02-15 20:00:00+00:00,1581796800,141,Segunda Division,Spain,2019,Regular Season - 28,797,Elche,False,732,Zaragoza,True,1,2,1,2,3,3,2,1:2,1:2
214702,2020-02-16 11:00:00+00:00,1581850800,141,Segunda Division,Spain,2019,Regular Season - 28,4906,Fuenlabrada,False,716,Lugo,True,0,1,0,0,0,1,2,0:0,0:1
214703,2020-02-15 15:00:00+00:00,1581778800,141,Segunda Division,Spain,2019,Regular Season - 28,726,Huesca,True,723,Almeria,False,3,2,2,0,2,5,1,2:0,3:2
214704,2020-02-16 11:00:00+00:00,1581850800,141,Segunda Division,Spain,2019,Regular Season - 28,799,Mirandes,,722,Albacete,,1,1,1,1,2,2,0,1:1,1:1
214705,2020-02-15 17:15:00+00:00,1581786900,141,Segunda Division,Spain,2019,Regular Season - 28,717,Numancia,,534,Las Palmas,,1,1,0,0,0,2,0,0:0,1:1
214706,2020-02-16 17:15:00+00:00,1581873300,141,Segunda Division,Spain,2019,Regular Season - 28,4907,Ponferradina,,860,Extremadura,,0,0,0,0,0,0,0,0:0,0:0
214707,2020-02-15 17:15:00+00:00,1581786900,141,Segunda Division,Spain,2019,Regular Season - 28,718,Oviedo,False,711,Alcorcon,True,1,2,0,2,2,3,2,0:2,1:2
214708,2020-02-16 17:15:00+00:00,1581873300,141,Segunda Division,Spain,2019,Regular Season - 28,4665,Racing Santander,False,731,Sporting Gijon,True,0,2,0,1,1,2,2,0:1,0:2
214709,2020-02-16 19:30:00+00:00,1581881400,141,Segunda Division,Spain,2019,Regular Season - 28,719,Tenerife,,728,Rayo Vallecano,,0,0,0,0,0,0,0,0:0,0:0
214710,2020-02-22 19:30:00+00:00,1582399800,141,Segunda Division,Spain,2019,Regular Season - 29,722,Albacete,True,717,Numancia,False,2,1,0,1,1,3,1,0:1,2:1
214711,2020-02-22 15:00:00+00:00,1582383600,141,Segunda Division,Spain,2019,Regular Season - 29,711,Alcorcon,,534,Las Palmas,,1,1,1,1,2,2,0,1:1,1:1
214712,2020-02-22 15:00:00+00:00,1582383600,141,Segunda Division,Spain,2019,Regular Season - 29,723,Almeria,,4906,Fuenlabrada,,0,0,0,0,0,0,0,0:0,0:0
214713,2020-02-23 17:15:00+00:00,1582478100,141,Segunda Division,Spain,2019,Regular Season - 29,860,Extremadura,True,799,Mirandes,False,3,2,0,0,0,5,1,0:0,3:2
214714,2020-02-22 17:15:00+00:00,1582391700,141,Segunda Division,Spain,2019,Regular Season - 29,547,Girona,True,4907,Ponferradina,False,2,0,2,0,2,2,1,2:0,2:0
214715,2020-02-23 11:00:00+00:00,1582455600,141,Segunda Division,Spain,2019,Regular Season - 29,716,Lugo,True,718,Oviedo,False,1,0,1,0,1,1,1,1:0,1:0
214716,2020-02-23 17:15:00+00:00,1582478100,141,Segunda Division,Spain,2019,Regular Season - 29,535,Malaga,True,4665,Racing Santander,False,2,0,2,0,2,2,1,2:0,2:0
214717,2020-02-23 20:00:00+00:00,1582488000,141,Segunda Division,Spain,2019,Regular Season - 29,728,Rayo Vallecano,True,726,Huesca,False,2,0,0,0,0,2,1,0:0,2:0
214718,2020-02-22 17:15:00+00:00,1582391700,141,Segunda Division,Spain,2019,Regular Season - 29,719,Tenerife,True,797,Elche,False,1,0,1,0,1,1,1,1:0,1:0
214719,2020-02-21 20:00:00+00:00,1582315200,141,Segunda Division,Spain,2019,Regular Season - 29,731,Sporting Gijon,True,724,Cadiz,False,1,0,0,0,0,1,1,0:0,1:0
214720,2020-02-23 15:00:00+00:00,1582470000,141,Segunda Division,Spain,2019,Regular Season - 29,732,Zaragoza,True,544,Deportivo La Coruna,False,3,1,2,1,3,4,1,2:1,3:1
214721,2020-02-29 19:30:00+00:00,1583004600,141,Segunda Division,Spain,2019,Regular Season - 30,722,Albacete,,728,Rayo Vallecano,,1,1,1,1,2,2,0,1:1,1:1
214722,2020-02-29 17:15:00+00:00,1582996500,141,Segunda Division,Spain,2019,Regular Season - 30,724,Cadiz,True,723,Almeria,False,2,1,1,1,2,3,1,1:1,2:1
214723,2020-03-01 15:00:00+00:00,1583074800,141,Segunda Division,Spain,2019,Regular Season - 30,544,Deportivo La Coruna,,716,Lugo,,0,0,0,0,0,0,0,0:0,0:0
214724,2020-03-01 15:00:00+00:00,1583074800,141,Segunda Division,Spain,2019,Regular Season - 30,797,Elche,True,717,Numancia,False,2,0,1,0,1,2,1,1:0,2:0
214725,2020-03-01 17:15:00+00:00,1583082900,141,Segunda Division,Spain,2019,Regular Season - 30,4906,Fuenlabrada,False,711,Alcorcon,True,3,4,1,3,4,7,2,1:3,3:4
214726,2020-02-29 15:00:00+00:00,1582988400,141,Segunda Division,Spain,2019,Regular Season - 30,726,Huesca,,860,Extremadura,,2,2,1,1,2,4,0,1:1,2:2
214727,2020-02-28 20:00:00+00:00,1582920000,141,Segunda Division,Spain,2019,Regular Season - 30,534,Las Palmas,,535,Malaga,,1,1,0,0,0,2,0,0:0,1:1
214728,2020-03-01 11:00:00+00:00,1583060400,141,Segunda Division,Spain,2019,Regular Season - 30,799,Mirandes,,547,Girona,,1,1,0,0,0,2,0,0:0,1:1
214729,2020-02-29 15:00:00+00:00,1582988400,141,Segunda Division,Spain,2019,Regular Season - 30,4907,Ponferradina,True,731,Sporting Gijon,False,1,0,1,0,1,1,1,1:0,1:0
214730,2020-03-01 17:15:00+00:00,1583082900,141,Segunda Division,Spain,2019,Regular Season - 30,718,Oviedo,True,719,Tenerife,False,1,0,0,0,0,1,1,0:0,1:0
214731,2020-02-29 20:00:00+00:00,1583006400,141,Segunda Division,Spain,2019,Regular Season - 30,4665,Racing Santander,,732,Zaragoza,,2,2,0,0,0,4,0,0:0,2:2
214732,2020-03-08 17:15:00+00:00,1583687700,141,Segunda Division,Spain,2019,Regular Season - 31,711,Alcorcon,False,799,Mirandes,True,1,2,0,0,0,3,2,0:0,1:2
214733,2020-03-07 20:00:00+00:00,1583611200,141,Segunda Division,Spain,2019,Regular Season - 31,723,Almeria,True,544,Deportivo La Coruna,False,4,0,2,0,2,4,1,2:0,4:0
214734,2020-03-07 15:00:00+00:00,1583593200,141,Segunda Division,Spain,2019,Regular Season - 31,860,Extremadura,False,718,Oviedo,True,1,2,0,1,1,3,2,0:1,1:2
214735,2020-03-07 15:00:00+00:00,1583593200,141,Segunda Division,Spain,2019,Regular Season - 31,547,Girona,,722,Albacete,,1,1,1,0,1,2,0,1:0,1:1
214736,2020-03-07 17:15:00+00:00,1583601300,141,Segunda Division,Spain,2019,Regular Season - 31,726,Huesca,True,4906,Fuenlabrada,False,2,0,2,0,2,2,1,2:0,2:0
214737,2020-03-06 20:00:00+00:00,1583524800,141,Segunda Division,Spain,2019,Regular Season - 31,716,Lugo,,724,Cadiz,,1,1,0,1,1,2,0,0:1,1:1
214738,2020-03-08 15:00:00+00:00,1583679600,141,Segunda Division,Spain,2019,Regular Season - 31,535,Malaga,False,732,Zaragoza,True,0,1,0,0,0,1,2,0:0,0:1
214739,2020-03-07 17:15:00+00:00,1583601300,141,Segunda Division,Spain,2019,Regular Season - 31,717,Numancia,False,4665,Racing Santander,True,1,2,0,0,0,3,2,0:0,1:2
214740,2020-03-08 11:00:00+00:00,1583665200,141,Segunda Division,Spain,2019,Regular Season - 31,728,Rayo Vallecano,False,797,Elche,True,2,3,1,0,1,5,2,1:0,2:3
214741,2020-03-08 19:30:00+00:00,1583695800,141,Segunda Division,Spain,2019,Regular Season - 31,719,Tenerife,True,4907,Ponferradina,False,1,0,0,0,0,1,1,0:0,1:0
214742,2020-03-08 17:15:00+00:00,1583687700,141,Segunda Division,Spain,2019,Regular Season - 31,731,Sporting Gijon,True,534,Las Palmas,False,4,0,0,0,0,4,1,0:0,4:0
214743,2020-06-14 17:30:00+00:00,1592155800,141,Segunda Division,Spain,2019,Regular Season - 32,722,Albacete,False,723,Almeria,True,0,1,0,1,1,1,2,0:1,0:1
214744,2020-06-14 19:30:00+00:00,1592163000,141,Segunda Division,Spain,2019,Regular Season - 32,724,Cadiz,,728,Rayo Vallecano,,1,1,0,0,0,2,0,0:0,1:1
214745,2020-06-14 15:00:00+00:00,1592146800,141,Segunda Division,Spain,2019,Regular Season - 32,544,Deportivo La Coruna,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
214746,2020-06-12 17:30:00+00:00,1591983000,141,Segunda Division,Spain,2019,Regular Season - 32,797,Elche,,860,Extremadura,,1,1,1,0,1,2,0,1:0,1:1
214747,2020-06-12 17:30:00+00:00,1591983000,141,Segunda Division,Spain,2019,Regular Season - 32,4906,Fuenlabrada,True,719,Tenerife,False,1,0,1,0,1,1,1,1:0,1:0
214748,2020-06-13 17:30:00+00:00,1592069400,141,Segunda Division,Spain,2019,Regular Season - 32,534,Las Palmas,,547,Girona,,0,0,0,0,0,0,0,0:0,0:0
214749,2020-06-14 15:00:00+00:00,1592146800,141,Segunda Division,Spain,2019,Regular Season - 32,799,Mirandes,True,717,Numancia,False,2,1,1,0,1,3,1,1:0,2:1
214750,2020-06-12 17:30:00+00:00,1591983000,141,Segunda Division,Spain,2019,Regular Season - 32,535,Malaga,False,726,Huesca,True,1,3,1,2,3,4,2,1:2,1:3
214751,2020-06-12 19:45:00+00:00,1591991100,141,Segunda Division,Spain,2019,Regular Season - 32,718,Oviedo,,4907,Ponferradina,,0,0,0,0,0,0,0,0:0,0:0
214752,2020-06-13 15:00:00+00:00,1592060400,141,Segunda Division,Spain,2019,Regular Season - 32,4665,Racing Santander,False,716,Lugo,True,1,2,1,0,1,3,2,1:0,1:2
214753,2020-06-13 19:30:00+00:00,1592076600,141,Segunda Division,Spain,2019,Regular Season - 32,732,Zaragoza,False,711,Alcorcon,True,1,3,0,0,0,4,2,0:0,1:3
214754,2020-06-18 19:45:00+00:00,1592509500,141,Segunda Division,Spain,2019,Regular Season - 33,711,Alcorcon,False,731,Sporting Gijon,True,0,2,0,2,2,2,2,0:2,0:2
214755,2020-06-17 17:30:00+00:00,1592415000,141,Segunda Division,Spain,2019,Regular Season - 33,723,Almeria,False,534,Las Palmas,True,0,1,0,1,1,1,2,0:1,0:1
214756,2020-06-17 17:30:00+00:00,1592415000,141,Segunda Division,Spain,2019,Regular Season - 33,860,Extremadura,False,722,Albacete,True,0,1,0,1,1,1,2,0:1,0:1
214757,2020-06-16 19:45:00+00:00,1592336700,141,Segunda Division,Spain,2019,Regular Season - 33,547,Girona,,4665,Racing Santander,,0,0,0,0,0,0,0,0:0,0:0
214758,2020-06-18 17:30:00+00:00,1592501400,141,Segunda Division,Spain,2019,Regular Season - 33,726,Huesca,False,799,Mirandes,True,1,2,0,0,0,3,2,0:0,1:2
214759,2020-06-16 17:30:00+00:00,1592328600,141,Segunda Division,Spain,2019,Regular Season - 33,716,Lugo,False,732,Zaragoza,True,1,3,0,1,1,4,2,0:1,1:3
214760,2020-06-18 17:30:00+00:00,1592501400,141,Segunda Division,Spain,2019,Regular Season - 33,717,Numancia,False,724,Cadiz,True,1,2,1,1,2,3,2,1:1,1:2
214761,2020-06-15 17:30:00+00:00,1592242200,141,Segunda Division,Spain,2019,Regular Season - 33,4907,Ponferradina,True,797,Elche,False,2,1,1,1,2,3,1,1:1,2:1
214762,2020-06-17 17:30:00+00:00,1592415000,141,Segunda Division,Spain,2019,Regular Season - 33,718,Oviedo,,544,Deportivo La Coruna,,2,2,2,1,3,4,0,2:1,2:2
214763,2020-06-17 19:45:00+00:00,1592423100,141,Segunda Division,Spain,2019,Regular Season - 33,728,Rayo Vallecano,True,4906,Fuenlabrada,False,1,0,0,0,0,1,1,0:0,1:0
214764,2020-06-15 19:30:00+00:00,1592249400,141,Segunda Division,Spain,2019,Regular Season - 33,719,Tenerife,,535,Malaga,,0,0,0,0,0,0,0,0:0,0:0
214765,2020-06-21 17:30:00+00:00,1592760600,141,Segunda Division,Spain,2019,Regular Season - 34,722,Albacete,,726,Huesca,,2,2,1,0,1,4,0,1:0,2:2
214766,2020-06-21 17:30:00+00:00,1592760600,141,Segunda Division,Spain,2019,Regular Season - 34,724,Cadiz,,711,Alcorcon,,1,1,0,0,0,2,0,0:0,1:1
214767,2020-06-20 15:00:00+00:00,1592665200,141,Segunda Division,Spain,2019,Regular Season - 34,544,Deportivo La Coruna,,728,Rayo Vallecano,,3,3,0,2,2,6,0,0:2,3:3
214768,2020-06-19 17:30:00+00:00,1592587800,141,Segunda Division,Spain,2019,Regular Season - 34,797,Elche,True,547,Girona,False,1,0,0,0,0,1,1,0:0,1:0
214769,2020-06-21 19:45:00+00:00,1592768700,141,Segunda Division,Spain,2019,Regular Season - 34,4906,Fuenlabrada,True,717,Numancia,False,2,0,1,0,1,2,1,1:0,2:0
214770,2020-06-20 17:30:00+00:00,1592674200,141,Segunda Division,Spain,2019,Regular Season - 34,534,Las Palmas,True,716,Lugo,False,1,0,0,0,0,1,1,0:0,1:0
214771,2020-06-21 15:00:00+00:00,1592751600,141,Segunda Division,Spain,2019,Regular Season - 34,799,Mirandes,False,4907,Ponferradina,True,1,2,1,1,2,3,2,1:1,1:2
214772,2020-06-20 19:45:00+00:00,1592682300,141,Segunda Division,Spain,2019,Regular Season - 34,535,Malaga,,860,Extremadura,,1,1,1,0,1,2,0,1:0,1:1
214773,2020-06-21 15:00:00+00:00,1592751600,141,Segunda Division,Spain,2019,Regular Season - 34,4665,Racing Santander,False,719,Tenerife,True,1,2,0,1,1,3,2,0:1,1:2
214774,2020-06-22 19:45:00+00:00,1592855100,141,Segunda Division,Spain,2019,Regular Season - 34,731,Sporting Gijon,False,718,Oviedo,True,0,1,0,0,0,1,2,0:0,0:1
214775,2020-06-20 17:30:00+00:00,1592674200,141,Segunda Division,Spain,2019,Regular Season - 34,732,Zaragoza,False,723,Almeria,True,0,2,0,1,1,2,2,0:1,0:2
214776,2020-06-24 19:45:00+00:00,1593027900,141,Segunda Division,Spain,2019,Regular Season - 35,722,Albacete,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
